Timestamp,Farm ID,Field,Latitude,Longitude,Soil Moisture (%),Soil Temp (°C),Soil pH,Soil EC (�S/cm),Leaf Wetness,Air Temp (�C),Humidity (%),Rainfall (mm),Light (Lux),Wind Speed (km/h),Solar Irradiance (W/m�),Solar Voltage (V),Solar Current (A),Energy Generated (kWh),Crop Stage,Crop Health,Disease Risk,Recommended Action
2025-07-19 15:00,FARM001,North Field,22.3978,73.1317,47,32.7,6.97,323,Wet,39.4,46,3,738,8.3,514,17.7,3.9,3.26,Seedling,Poor,Medium,No action needed
2025-07-19 16:00,FARM001,North Field,22.3897,73.1557,23,23.8,6.64,521,Wet,20.8,68,7,794,8.0,834,18.6,4.6,4.5,Harvesting,Good,High,No action needed
2025-07-19 17:00,FARM001,North Field,22.3039,73.1997,15,27.8,6.48,354,Wet,30.0,48,6,647,5.7,783,19.6,4.1,2.94,Seedling,Moderate,Low,Check for pests
2025-07-19 18:00,FARM001,North Field,22.377,73.1985,65,26.9,4.86,424,Wet,37.0,50,9,262,3.2,108,16.5,3.4,1.79,Vegetative,Good,Medium,Check for pests
2025-07-19 19:00,FARM001,North Field,22.3239,73.1331,41,30.8,5.55,441,Wet,38.9,80,9,593,3.1,383,17.1,4.2,0.68,Flowering,Good,High,Irrigate tomorrow
2025-07-19 20:00,FARM001,North Field,22.323,73.1248,79,33.7,6.5,303,Dry,26.5,79,3,788,3.3,232,19.6,3.3,4.17,Seedling,Poor,Medium,Monitor humidity
2025-07-19 21:00,FARM001,North Field,22.3679,73.1373,81,21.5,7.07,310,Dry,28.2,57,1,779,7.5,234,18.1,3.1,2.53,Harvesting,Poor,Medium,Irrigate tomorrow
2025-07-19 22:00,FARM001,North Field,22.3283,73.1416,67,28.7,5.09,347,Wet,25.0,58,5,672,4.2,578,17.6,4.7,4.49,Harvesting,Good,Low,Check for pests
2025-07-19 23:00,FARM001,North Field,22.35,73.1649,77,33.6,5.11,336,Wet,34.1,73,8,232,7.5,976,19.8,3.8,3.16,Flowering,Moderate,High,Irrigate tomorrow
2025-07-20 00:00,FARM001,North Field,22.3842,73.162,20,34.9,6.35,487,Dry,21.0,35,7,757,1.2,706,18.8,3.9,0.88,Harvesting,Moderate,Low,Monitor humidity
2025-07-20 01:00,FARM001,North Field,22.3431,73.1156,34,21.6,5.1,374,Dry,39.5,45,6,629,2.6,833,16.5,3.6,2.03,Seedling,Good,Low,Apply fertilizer
2025-07-20 02:00,FARM001,North Field,22.3635,73.1449,46,24.7,5.51,480,Wet,32.6,63,4,449,1.8,200,16.9,3.8,3.88,Harvesting,Good,High,Check for pests
2025-07-20 03:00,FARM001,North Field,22.3945,73.1686,62,28.4,5.29,463,Dry,23.7,44,10,534,2.4,446,17.1,4.1,4.45,Seedling,Moderate,Low,Check for pests
2025-07-20 04:00,FARM001,North Field,22.3096,73.1099,76,34.2,6.63,600,Wet,29.9,31,9,242,0.4,519,18.7,4.3,1.24,Harvesting,Good,Low,No action needed
2025-07-20 05:00,FARM001,North Field,22.3511,73.1617,10,30.9,4.83,437,Wet,27.9,45,3,656,1.6,337,16.7,4.7,0.56,Flowering,Poor,Low,Check for pests
2025-07-20 06:00,FARM001,North Field,22.3855,73.1665,22,28.1,5.62,437,Dry,25.8,35,2,464,0.2,719,17.2,3.7,1.5,Harvesting,Good,Low,Monitor humidity
2025-07-20 07:00,FARM001,North Field,22.3083,73.1153,71,33.6,5.61,459,Wet,33.5,66,10,793,1.1,864,17.2,3.1,3.78,Flowering,Moderate,Medium,Apply fertilizer
2025-07-20 08:00,FARM001,North Field,22.3182,73.1128,64,26.5,6.89,444,Wet,27.3,63,5,413,1.2,234,16.7,4.9,3.29,Vegetative,Poor,Medium,Apply fertilizer
2025-07-20 09:00,FARM001,North Field,22.3373,73.1499,32,25.2,5.71,559,Dry,36.7,37,9,651,6.4,987,18.7,4.7,3.62,Seedling,Poor,Low,Check for pests
2025-07-20 10:00,FARM001,North Field,22.3328,73.1535,72,31.8,4.61,446,Wet,30.2,33,3,544,1.6,454,18.7,4.5,4.07,Vegetative,Poor,High,No action needed
2025-07-20 11:00,FARM001,North Field,22.3768,73.1331,89,34.3,7.05,337,Dry,37.4,51,1,672,4.9,520,18.4,3.7,2.92,Seedling,Poor,High,Irrigate tomorrow
2025-07-20 12:00,FARM001,North Field,22.3638,73.1896,61,23.5,7.21,418,Dry,20.3,49,1,406,9.2,480,16.0,3.4,1.67,Seedling,Good,High,Apply fertilizer
2025-07-20 13:00,FARM001,North Field,22.3479,73.1969,25,32.2,7.48,459,Wet,28.2,80,6,633,1.9,646,17.5,4.7,3.53,Vegetative,Moderate,Medium,Check for pests
2025-07-20 14:00,FARM001,North Field,22.3686,73.1892,70,34.5,5.9,458,Wet,31.5,32,7,567,3.2,472,17.7,5.0,1.52,Seedling,Poor,Low,Apply fertilizer
2025-07-20 15:00,FARM001,North Field,22.3431,73.1817,64,29.3,5.48,325,Wet,31.8,79,6,393,6.4,778,19.0,4.4,2.9,Seedling,Moderate,Medium,Apply fertilizer
2025-07-20 16:00,FARM001,North Field,22.3016,73.1224,85,27.7,6.88,314,Wet,27.6,68,4,339,0.1,211,20.0,4.1,3.95,Seedling,Moderate,High,Check for pests
2025-07-20 17:00,FARM001,North Field,22.393,73.1204,28,22.7,5.08,326,Wet,29.7,51,6,605,8.3,940,18.2,4.9,3.14,Vegetative,Moderate,Medium,No action needed
2025-07-20 18:00,FARM001,North Field,22.3466,73.1871,67,23.0,6.67,415,Dry,33.0,38,3,238,7.1,334,16.9,4.8,4.25,Seedling,Poor,Medium,Check for pests
2025-07-20 19:00,FARM001,North Field,22.3519,73.1823,58,35.0,7.05,502,Dry,37.2,37,0,477,4.4,118,16.7,4.7,2.2,Vegetative,Moderate,Low,No action needed
2025-07-20 20:00,FARM001,North Field,22.3187,73.1953,22,31.8,6.59,363,Wet,35.3,73,6,389,0.0,388,17.5,4.6,4.55,Harvesting,Moderate,High,No action needed
2025-07-20 21:00,FARM001,North Field,22.366,73.1778,40,33.5,4.61,523,Dry,23.9,45,5,452,4.1,358,16.8,4.4,1.72,Seedling,Moderate,Low,Apply fertilizer
2025-07-20 22:00,FARM001,North Field,22.333,73.1014,29,29.7,5.02,519,Wet,37.1,51,10,485,4.6,641,17.9,3.7,4.35,Vegetative,Moderate,Medium,Check for pests
2025-07-20 23:00,FARM001,North Field,22.3286,73.1298,45,20.2,5.95,593,Wet,27.4,62,2,478,9.2,908,18.3,4.8,1.18,Seedling,Moderate,High,No action needed
2025-07-21 00:00,FARM001,North Field,22.3825,73.1025,68,23.1,6.33,338,Dry,34.0,30,10,454,9.7,360,17.2,3.3,3.45,Vegetative,Poor,Low,Check for pests
2025-07-21 01:00,FARM001,North Field,22.3694,73.1527,70,27.2,7.05,423,Wet,33.0,50,3,674,9.4,222,19.3,4.7,4.01,Flowering,Good,High,Check for pests
2025-07-21 02:00,FARM001,North Field,22.3651,73.1744,68,33.2,5.45,535,Wet,32.7,41,0,530,7.7,204,17.1,4.5,2.21,Seedling,Moderate,Low,Irrigate tomorrow
2025-07-21 03:00,FARM001,North Field,22.3654,73.1994,90,27.1,6.35,384,Dry,34.1,61,1,677,7.8,150,19.3,3.4,2.35,Seedling,Poor,High,No action needed
2025-07-21 04:00,FARM001,North Field,22.3259,73.1435,34,33.6,6.57,577,Dry,24.4,61,10,735,9.1,788,17.0,4.6,1.9,Harvesting,Poor,Low,No action needed
2025-07-21 05:00,FARM001,North Field,22.3656,73.129,63,20.5,5.73,387,Dry,29.0,35,10,574,6.6,345,16.3,3.2,4.96,Flowering,Moderate,Medium,Apply fertilizer
2025-07-21 06:00,FARM001,North Field,22.3283,73.1904,68,20.9,4.54,518,Dry,32.8,43,2,463,2.5,288,16.8,3.8,0.55,Harvesting,Poor,Low,Monitor humidity
2025-07-21 07:00,FARM001,North Field,22.3946,73.1627,67,26.6,5.45,551,Wet,35.6,41,7,400,8.2,640,18.9,3.7,2.13,Flowering,Moderate,High,Check for pests
2025-07-21 08:00,FARM001,North Field,22.3824,73.1165,73,33.6,4.65,406,Wet,31.0,62,5,761,8.4,579,17.8,4.5,2.92,Vegetative,Good,High,Irrigate tomorrow
2025-07-21 09:00,FARM001,North Field,22.3856,73.1525,77,30.3,5.09,475,Wet,36.5,52,0,286,8.0,359,16.0,5.0,1.68,Seedling,Moderate,High,Monitor humidity
2025-07-21 10:00,FARM001,North Field,22.3062,73.1322,27,23.1,6.67,558,Wet,23.3,47,0,750,4.9,365,17.7,4.1,2.15,Harvesting,Poor,Medium,Irrigate tomorrow
2025-07-21 11:00,FARM001,North Field,22.3545,73.1488,47,24.6,5.3,328,Dry,34.0,56,6,765,4.0,280,18.4,3.3,1.38,Seedling,Moderate,Medium,Apply fertilizer
2025-07-21 12:00,FARM001,North Field,22.3279,73.1634,76,20.1,5.67,355,Dry,24.2,46,2,521,8.1,825,17.8,4.6,2.61,Seedling,Poor,High,Apply fertilizer
2025-07-21 13:00,FARM001,North Field,22.396,73.1314,68,22.0,7.47,330,Dry,30.5,65,4,516,1.7,374,17.6,4.6,2.33,Harvesting,Poor,Low,No action needed
2025-07-21 14:00,FARM001,North Field,22.3626,73.1015,17,22.8,6.7,557,Dry,35.3,46,10,566,9.2,216,17.4,3.1,2.21,Harvesting,Good,High,Irrigate tomorrow
2025-07-21 15:00,FARM001,North Field,22.3124,73.1408,15,31.6,5.37,424,Wet,20.3,40,2,789,6.9,754,18.0,3.5,0.56,Seedling,Moderate,Low,Monitor humidity
2025-07-21 16:00,FARM001,North Field,22.3253,73.155,72,24.6,7.09,567,Dry,38.4,38,5,483,2.2,507,16.1,3.1,3.52,Vegetative,Good,High,Apply fertilizer
2025-07-21 17:00,FARM001,North Field,22.3066,73.1835,40,33.4,5.17,584,Dry,34.5,52,10,762,2.3,785,16.5,3.8,4.14,Flowering,Moderate,Medium,Irrigate tomorrow
2025-07-21 18:00,FARM001,North Field,22.3884,73.1802,68,27.1,6.47,305,Dry,29.8,61,10,612,7.5,576,18.9,3.0,0.69,Flowering,Poor,Low,Irrigate tomorrow
2025-07-21 19:00,FARM001,North Field,22.3838,73.1951,49,22.0,5.12,542,Wet,36.4,72,7,720,7.0,908,17.9,3.3,1.7,Harvesting,Moderate,Medium,No action needed
2025-07-21 20:00,FARM001,North Field,22.3631,73.1097,71,24.1,6.32,563,Wet,20.3,38,2,367,6.6,504,18.7,3.4,4.38,Harvesting,Poor,Low,Check for pests
2025-07-21 21:00,FARM001,North Field,22.3298,73.1256,56,30.0,6.75,381,Dry,31.1,80,1,424,5.5,263,16.4,3.8,3.72,Flowering,Moderate,Medium,Apply fertilizer
2025-07-21 22:00,FARM001,North Field,22.317,73.1355,58,23.1,6.8,469,Dry,31.9,62,9,546,8.0,104,17.5,3.8,3.81,Vegetative,Poor,High,Monitor humidity
2025-07-21 23:00,FARM001,North Field,22.3198,73.1633,27,22.1,5.09,525,Dry,37.7,32,9,768,6.1,114,16.9,3.4,3.61,Vegetative,Good,Medium,Check for pests
2025-07-22 00:00,FARM001,North Field,22.3032,73.1793,63,23.4,6.86,474,Wet,39.5,65,0,733,6.4,512,18.0,4.3,1.9,Vegetative,Good,Low,Check for pests
2025-07-22 01:00,FARM001,North Field,22.3392,73.1242,75,34.3,4.9,397,Dry,39.8,63,8,617,6.3,739,17.3,4.0,4.36,Seedling,Poor,Low,Irrigate tomorrow
2025-07-22 02:00,FARM001,North Field,22.3439,73.1398,41,22.1,6.92,475,Dry,22.0,55,1,685,8.4,571,19.6,3.1,1.0,Seedling,Moderate,High,Check for pests
2025-07-22 03:00,FARM001,North Field,22.36,73.1084,13,29.2,4.93,361,Dry,25.3,38,5,429,3.8,410,16.2,4.1,3.17,Seedling,Poor,High,Apply fertilizer
2025-07-22 04:00,FARM001,North Field,22.3949,73.1427,86,32.2,6.12,518,Dry,32.5,47,0,718,1.9,170,17.4,3.8,1.62,Vegetative,Poor,High,No action needed
2025-07-22 05:00,FARM001,North Field,22.3029,73.1283,29,28.2,5.47,419,Dry,28.0,78,5,625,3.9,450,19.8,3.7,1.14,Flowering,Moderate,Low,Irrigate tomorrow
2025-07-22 06:00,FARM001,North Field,22.3357,73.1199,76,23.4,5.01,318,Wet,38.2,69,7,570,0.6,423,18.7,3.9,1.19,Seedling,Poor,Low,Check for pests
2025-07-22 07:00,FARM001,North Field,22.3025,73.1999,75,29.6,5.35,432,Wet,27.8,49,8,736,2.8,790,19.8,3.7,1.84,Flowering,Poor,High,No action needed
2025-07-22 08:00,FARM001,North Field,22.3026,73.1381,37,22.5,7.11,366,Dry,38.5,72,0,223,4.4,751,18.4,3.6,2.79,Vegetative,Moderate,Medium,Monitor humidity
2025-07-22 09:00,FARM001,North Field,22.3669,73.127,46,26.6,4.83,478,Dry,30.4,64,6,468,6.1,766,19.8,3.8,3.04,Vegetative,Good,Low,Irrigate tomorrow
2025-07-22 10:00,FARM001,North Field,22.3879,73.137,76,34.3,6.75,581,Dry,21.2,64,7,527,9.2,394,16.1,4.4,1.39,Vegetative,Poor,Medium,No action needed
2025-07-22 11:00,FARM001,North Field,22.3926,73.1113,28,34.3,6.34,571,Dry,23.5,46,10,503,0.5,700,17.6,4.0,1.87,Flowering,Moderate,Low,Monitor humidity
2025-07-22 12:00,FARM001,North Field,22.3619,73.1433,79,31.2,7.27,519,Wet,34.3,35,2,349,1.3,693,18.3,3.7,4.13,Flowering,Moderate,Low,Monitor humidity
2025-07-22 13:00,FARM001,North Field,22.3713,73.1181,12,23.4,5.48,305,Dry,29.8,54,9,241,5.0,481,17.5,3.5,1.94,Flowering,Good,Low,Monitor humidity
2025-07-22 14:00,FARM001,North Field,22.3447,73.1657,45,22.4,7.02,526,Wet,24.5,75,8,225,0.2,619,18.0,3.0,4.02,Seedling,Moderate,Medium,Monitor humidity
2025-07-22 15:00,FARM001,North Field,22.3072,73.1743,21,30.4,7.5,371,Wet,23.8,31,4,545,5.1,845,17.5,4.4,4.7,Vegetative,Good,Low,Check for pests
2025-07-22 16:00,FARM001,North Field,22.336,73.1472,70,22.6,6.05,339,Wet,29.6,33,10,638,10.0,586,17.1,4.9,3.57,Vegetative,Moderate,Low,No action needed
2025-07-22 17:00,FARM001,North Field,22.3697,73.1525,34,27.5,6.11,493,Dry,26.2,73,2,260,5.5,993,17.9,4.8,2.21,Vegetative,Poor,Medium,Irrigate tomorrow
2025-07-22 18:00,FARM001,North Field,22.3887,73.1536,47,30.5,5.22,379,Wet,24.2,40,5,468,2.6,789,18.4,4.3,2.38,Seedling,Moderate,Medium,Check for pests
2025-07-22 19:00,FARM001,North Field,22.3965,73.1065,90,22.0,7.23,325,Dry,25.6,49,0,506,5.3,841,17.0,3.3,2.08,Seedling,Moderate,Low,Monitor humidity
2025-07-22 20:00,FARM001,North Field,22.3701,73.1535,61,22.5,4.78,368,Wet,30.0,36,10,510,6.8,847,19.5,3.6,4.84,Vegetative,Poor,Medium,Apply fertilizer
2025-07-22 21:00,FARM001,North Field,22.3729,73.1849,23,29.6,6.65,592,Dry,29.4,79,2,261,3.0,635,16.6,4.9,4.61,Vegetative,Moderate,Low,Apply fertilizer
2025-07-22 22:00,FARM001,North Field,22.3795,73.1031,60,33.6,6.0,568,Wet,35.8,51,8,424,0.7,826,19.7,4.2,2.5,Vegetative,Good,High,Apply fertilizer
2025-07-22 23:00,FARM001,North Field,22.3055,73.1634,39,22.1,5.01,468,Wet,20.6,69,6,236,3.5,379,17.1,4.5,4.99,Harvesting,Moderate,Medium,Apply fertilizer
2025-07-23 00:00,FARM001,North Field,22.3867,73.1987,82,31.4,7.13,517,Wet,36.0,65,2,349,1.3,952,17.4,4.8,1.03,Flowering,Moderate,Medium,Check for pests
2025-07-23 01:00,FARM001,North Field,22.3572,73.1112,24,22.4,4.65,385,Wet,36.7,75,6,240,7.9,166,16.3,3.9,3.97,Seedling,Moderate,Medium,No action needed
2025-07-23 02:00,FARM001,North Field,22.3808,73.1538,13,22.1,5.85,326,Wet,33.8,73,2,326,8.8,399,16.6,4.7,3.48,Vegetative,Poor,High,No action needed
2025-07-23 03:00,FARM001,North Field,22.3908,73.1184,12,22.3,4.93,413,Wet,36.1,64,0,538,0.4,442,18.5,3.3,2.87,Seedling,Good,Medium,Irrigate tomorrow
2025-07-23 04:00,FARM001,North Field,22.3194,73.139,24,20.3,6.65,346,Dry,30.6,71,7,660,3.6,612,17.2,4.2,2.2,Flowering,Good,Medium,No action needed
2025-07-23 05:00,FARM001,North Field,22.3754,73.1034,75,25.5,6.96,361,Wet,29.6,60,9,580,10.0,481,19.5,4.1,4.89,Seedling,Moderate,Medium,Apply fertilizer
2025-07-23 06:00,FARM001,North Field,22.3982,73.1016,58,34.0,6.84,381,Dry,25.1,79,7,519,6.8,268,17.8,4.9,3.75,Harvesting,Good,Medium,Check for pests
2025-07-23 07:00,FARM001,North Field,22.3209,73.1876,78,20.4,5.76,370,Wet,26.0,33,7,452,2.4,835,19.0,4.0,4.98,Flowering,Poor,High,Check for pests
2025-07-23 08:00,FARM001,North Field,22.3614,73.1798,55,23.2,6.42,574,Dry,21.3,58,3,325,6.9,862,16.5,3.4,1.06,Flowering,Good,Medium,Apply fertilizer
2025-07-23 09:00,FARM001,North Field,22.3435,73.1664,65,22.5,4.86,455,Dry,24.1,57,0,507,1.5,976,16.3,3.3,4.1,Seedling,Good,Medium,Monitor humidity
2025-07-23 10:00,FARM001,North Field,22.3586,73.1219,85,28.7,5.05,522,Dry,32.1,63,1,249,8.0,961,16.8,3.9,2.02,Flowering,Good,Low,Monitor humidity
2025-07-23 11:00,FARM001,North Field,22.3789,73.1761,49,24.6,4.63,586,Dry,29.6,60,0,389,9.0,645,18.1,4.1,4.01,Flowering,Poor,Medium,Irrigate tomorrow
2025-07-23 12:00,FARM001,North Field,22.378,73.195,63,34.9,4.95,380,Dry,35.7,37,8,551,3.3,468,18.8,4.6,2.88,Harvesting,Moderate,Medium,Apply fertilizer
2025-07-23 13:00,FARM001,North Field,22.39,73.1181,80,30.3,4.73,354,Wet,34.9,50,4,696,7.1,727,16.8,3.2,4.23,Seedling,Poor,High,Monitor humidity
2025-07-23 14:00,FARM001,North Field,22.3889,73.183,43,28.7,5.03,573,Dry,39.2,75,0,419,2.2,731,19.8,4.3,1.29,Flowering,Poor,Low,No action needed
2025-07-23 15:00,FARM001,North Field,22.367,73.1605,86,28.3,7.31,328,Wet,26.9,48,0,563,8.8,578,18.4,4.7,2.33,Flowering,Moderate,High,Monitor humidity
2025-07-23 16:00,FARM001,North Field,22.3225,73.1891,20,23.3,7.18,478,Dry,33.3,52,4,594,0.7,134,17.2,3.7,2.98,Harvesting,Poor,Medium,Apply fertilizer
2025-07-23 17:00,FARM001,North Field,22.3659,73.159,13,34.1,4.7,598,Wet,31.6,76,4,468,7.1,273,16.5,3.5,2.63,Flowering,Moderate,Low,Irrigate tomorrow
2025-07-23 18:00,FARM001,North Field,22.3467,73.131,73,26.2,6.54,584,Dry,29.6,46,5,286,1.9,615,19.3,4.9,0.82,Flowering,Good,High,No action needed
2025-07-23 19:00,FARM001,North Field,22.3241,73.1924,48,29.5,5.22,316,Wet,25.0,36,1,293,5.2,724,16.8,4.0,3.02,Harvesting,Moderate,Low,No action needed
2025-07-23 20:00,FARM001,North Field,22.3946,73.1671,27,24.0,6.33,532,Dry,25.8,53,6,341,8.6,112,18.2,4.0,0.98,Harvesting,Good,High,Apply fertilizer
2025-07-23 21:00,FARM001,North Field,22.3706,73.1016,14,22.2,6.04,441,Wet,22.8,34,1,314,7.5,554,19.4,3.8,4.08,Harvesting,Poor,Medium,Apply fertilizer
2025-07-23 22:00,FARM001,North Field,22.3411,73.1963,55,27.3,7.49,483,Wet,28.0,45,8,772,6.6,926,17.7,4.5,3.99,Flowering,Good,High,Irrigate tomorrow
2025-07-23 23:00,FARM001,North Field,22.3198,73.1664,44,30.2,7.21,437,Dry,22.8,74,1,661,6.0,913,16.4,4.6,2.28,Seedling,Poor,Low,Check for pests
2025-07-24 00:00,FARM001,North Field,22.3132,73.1266,10,32.4,6.44,347,Dry,38.1,57,7,740,5.9,200,18.6,3.4,1.32,Vegetative,Poor,High,No action needed
2025-07-24 01:00,FARM001,North Field,22.3095,73.1778,75,28.3,6.16,503,Dry,35.1,50,2,631,0.3,286,19.0,4.3,1.18,Seedling,Good,High,Monitor humidity
2025-07-24 02:00,FARM001,North Field,22.3539,73.1711,57,32.2,6.95,542,Dry,21.4,46,7,455,9.9,363,16.2,3.6,2.14,Flowering,Good,Medium,Monitor humidity
2025-07-24 03:00,FARM001,North Field,22.3781,73.1693,15,28.9,7.22,431,Wet,29.8,67,2,257,5.5,454,17.0,4.8,2.71,Seedling,Moderate,High,No action needed
2025-07-24 04:00,FARM001,North Field,22.3859,73.1252,85,22.4,4.7,312,Dry,31.6,47,4,758,0.6,341,18.8,4.8,4.74,Flowering,Good,High,Irrigate tomorrow
2025-07-24 05:00,FARM001,North Field,22.39,73.1469,85,22.9,6.66,497,Dry,21.6,48,0,475,8.0,156,17.0,4.9,4.59,Vegetative,Moderate,High,Check for pests
2025-07-24 06:00,FARM001,North Field,22.3654,73.1362,41,34.5,6.94,524,Dry,38.5,77,3,732,3.2,992,17.4,4.9,2.58,Seedling,Moderate,Low,Apply fertilizer
2025-07-24 07:00,FARM001,North Field,22.3129,73.1786,16,26.3,5.93,461,Wet,28.5,63,3,472,2.9,953,16.8,3.2,4.37,Seedling,Moderate,High,No action needed
2025-07-24 08:00,FARM001,North Field,22.34,73.1386,77,34.4,4.6,483,Dry,36.8,75,5,425,9.2,244,17.3,3.1,4.9,Harvesting,Good,Low,Irrigate tomorrow
2025-07-24 09:00,FARM001,North Field,22.3785,73.1105,48,31.3,5.5,491,Dry,23.1,58,7,554,9.5,593,19.9,3.6,1.38,Seedling,Good,Medium,Irrigate tomorrow
2025-07-24 10:00,FARM001,North Field,22.3686,73.1416,15,22.9,6.88,377,Wet,27.8,69,0,290,7.5,542,18.4,3.8,4.42,Flowering,Good,Low,Irrigate tomorrow
2025-07-24 11:00,FARM001,North Field,22.3734,73.1876,40,21.0,6.05,465,Wet,35.4,76,3,558,4.9,795,18.9,4.7,1.19,Seedling,Good,Low,Apply fertilizer
2025-07-24 12:00,FARM001,North Field,22.3851,73.18,84,32.6,6.17,575,Wet,33.0,53,0,684,9.6,538,18.6,4.5,4.04,Flowering,Moderate,Medium,No action needed
2025-07-24 13:00,FARM001,North Field,22.3845,73.1005,89,21.1,5.65,459,Dry,37.2,39,9,579,6.5,221,16.2,3.7,3.01,Vegetative,Moderate,Low,No action needed
2025-07-24 14:00,FARM001,North Field,22.3619,73.1196,77,33.0,6.33,410,Wet,34.7,52,0,318,7.4,249,18.9,4.9,3.41,Seedling,Moderate,High,Monitor humidity
2025-07-24 15:00,FARM001,North Field,22.3198,73.1771,87,25.1,4.82,478,Dry,38.9,53,1,638,9.9,452,18.6,4.6,1.94,Seedling,Poor,High,Apply fertilizer
2025-07-24 16:00,FARM001,North Field,22.3574,73.1479,30,23.5,5.31,301,Wet,33.0,33,7,781,7.2,367,17.3,4.1,2.27,Vegetative,Moderate,High,Monitor humidity
2025-07-24 17:00,FARM001,North Field,22.3852,73.1736,35,31.5,5.34,382,Dry,36.0,71,2,367,6.8,551,18.3,4.0,4.3,Flowering,Good,High,No action needed
2025-07-24 18:00,FARM001,North Field,22.3118,73.1087,51,25.1,6.99,321,Wet,36.7,37,8,600,8.0,207,16.9,3.8,0.64,Flowering,Good,Medium,Irrigate tomorrow
2025-07-24 19:00,FARM001,North Field,22.3048,73.1129,14,30.2,7.28,439,Wet,30.4,36,0,765,1.8,943,19.0,4.7,4.7,Flowering,Poor,Low,Check for pests
2025-07-24 20:00,FARM001,North Field,22.3068,73.11,87,20.7,4.66,473,Wet,24.7,30,5,450,8.9,790,17.6,4.3,4.32,Flowering,Poor,Medium,Apply fertilizer
2025-07-24 21:00,FARM001,North Field,22.3164,73.1672,80,27.4,4.61,372,Wet,25.3,45,3,709,9.6,106,17.9,4.8,1.09,Seedling,Good,High,No action needed
2025-07-24 22:00,FARM001,North Field,22.3981,73.1496,57,24.2,6.91,416,Dry,33.4,56,9,219,3.1,776,16.8,4.1,1.0,Seedling,Poor,Medium,No action needed
2025-07-24 23:00,FARM001,North Field,22.38,73.111,54,20.6,6.71,412,Dry,34.8,57,6,309,5.4,366,17.1,3.2,4.24,Flowering,Moderate,High,No action needed
2025-07-25 00:00,FARM001,North Field,22.3737,73.1014,51,30.9,4.81,387,Dry,39.1,43,8,478,7.7,265,17.1,4.3,1.57,Flowering,Good,Medium,Monitor humidity
2025-07-25 01:00,FARM001,North Field,22.3901,73.1634,68,32.9,4.99,340,Dry,38.7,54,3,674,8.3,318,19.5,4.6,2.2,Flowering,Poor,High,No action needed
2025-07-25 02:00,FARM001,North Field,22.3467,73.1445,34,30.4,6.33,551,Wet,30.3,39,10,404,3.8,101,16.7,4.9,1.07,Seedling,Moderate,Low,Irrigate tomorrow
2025-07-25 03:00,FARM001,North Field,22.3268,73.1386,25,20.3,5.64,555,Dry,38.9,33,9,261,1.5,901,16.6,4.0,3.61,Seedling,Poor,Medium,Apply fertilizer
2025-07-25 04:00,FARM001,North Field,22.3439,73.122,10,22.7,6.47,579,Wet,34.8,77,1,375,9.3,198,18.6,3.5,2.71,Seedling,Moderate,Low,No action needed
2025-07-25 05:00,FARM001,North Field,22.3977,73.1348,32,28.0,5.61,347,Wet,25.3,43,9,258,2.9,167,16.2,4.1,4.9,Vegetative,Poor,Low,No action needed
2025-07-25 06:00,FARM001,North Field,22.3912,73.174,30,29.5,6.86,524,Dry,34.7,50,3,300,6.4,930,19.7,3.3,2.03,Flowering,Moderate,Low,Apply fertilizer
2025-07-25 07:00,FARM001,North Field,22.3092,73.1337,15,23.7,6.36,546,Wet,28.8,48,3,798,4.7,661,19.9,3.8,0.59,Seedling,Poor,Low,Monitor humidity
2025-07-25 08:00,FARM001,North Field,22.3969,73.1583,21,25.3,5.35,395,Wet,26.2,40,10,334,5.6,597,17.1,5.0,1.43,Seedling,Poor,Low,Irrigate tomorrow
2025-07-25 09:00,FARM001,North Field,22.3095,73.1417,56,21.6,6.97,321,Wet,26.9,76,8,787,2.7,467,19.8,3.0,1.03,Flowering,Poor,Medium,No action needed
2025-07-25 10:00,FARM001,North Field,22.3284,73.1629,20,22.9,7.48,332,Wet,21.0,53,7,782,8.1,571,19.1,4.4,4.86,Seedling,Poor,Low,Irrigate tomorrow
2025-07-25 11:00,FARM001,North Field,22.316,73.1103,74,26.2,7.19,584,Wet,36.9,35,8,246,6.2,855,17.6,4.5,4.86,Vegetative,Good,Low,Apply fertilizer
2025-07-25 12:00,FARM001,North Field,22.3738,73.1892,39,21.8,5.44,561,Wet,24.5,72,10,662,6.3,668,18.8,5.0,4.2,Vegetative,Good,High,No action needed
2025-07-25 13:00,FARM001,North Field,22.3981,73.1444,42,31.2,7.23,527,Wet,38.4,66,7,331,9.8,491,19.3,3.2,3.17,Vegetative,Moderate,Medium,Apply fertilizer
2025-07-25 14:00,FARM001,North Field,22.3823,73.1877,15,24.5,7.1,526,Dry,24.5,55,0,660,7.8,542,16.6,3.4,4.54,Harvesting,Poor,High,Apply fertilizer
2025-07-25 15:00,FARM001,North Field,22.3169,73.1458,36,31.0,5.51,545,Wet,26.5,45,0,321,8.1,786,18.3,3.6,2.26,Seedling,Poor,Low,No action needed
2025-07-25 16:00,FARM001,North Field,22.3575,73.1685,63,23.8,5.18,449,Wet,20.0,72,4,634,5.9,591,16.9,3.6,1.3,Vegetative,Good,Low,Apply fertilizer
2025-07-25 17:00,FARM001,North Field,22.3397,73.1414,72,24.1,5.75,404,Wet,27.0,67,3,798,4.1,257,18.1,3.4,1.38,Vegetative,Poor,Low,Irrigate tomorrow
